Unnamed: 0;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
4625;Apartamento;Barra da Tijuca;3;1;1;93;3000.0;1144.0;0.0;32.26;Apartamento
4626;Casa de Condomínio;Recreio dos Bandeirantes;3;2;3;190;2000.0;1270.0;400.0;10.53;Casa
4627;Apartamento;Copacabana;1;0;0;45;1600.0;594.0;0.0;35.56;Apartamento
4628;Apartamento;Ipanema;1;1;0;50;3500.0;796.0;0.0;70.0;Apartamento
4629;Apartamento;Barra da Tijuca;4;2;2;146;2900.0;1950.0;260.0;19.86;Apartamento
4630;Apartamento;Ipanema;3;3;2;270;18000.0;2640.0;833.0;66.67;Apartamento
4631;Apartamento;Barra da Tijuca;3;2;1;72;2700.0;660.0;90.0;37.5;Apartamento
4632;Apartamento;Flamengo;2;0;1;100;4000.0;1198.0;328.0;40.0;Apartamento
4633;Apartamento;Recreio dos Bandeirantes;3;2;1;150;2500.0;1000.0;10.0;16.67;Apartamento
4634;Apartamento;Ipanema;2;1;0;90;4000.0;1550.0;187.0;44.44;Apartamento
4635;Apartamento;Campo Grande;2;1;0;51;600.0;325.0;0.0;11.76;Apartamento
4636;Apartamento;Recreio dos Bandeirantes;4;2;1;180;2900.0;977.0;41.0;16.11;Apartamento
4637;Apartamento;Copacabana;3;1;1;240;2600.0;944.0;517.0;10.83;Apartamento
4638;Quitinete;Copacabana;1;0;1;22;1500.0;265.0;242.0;68.18;Apartamento
4639;Apartamento;Ipanema;3;1;1;151;8000.0;1550.0;458.0;52.98;Apartamento
4640;Casa de Condomínio;Barra da Tijuca;5;3;5;291;12000.0;550.0;4950.0;41.24;Casa
4641;Apartamento;Copacabana;1;0;1;57;2600.0;749.0;227.0;45.61;Apartamento
4642;Quitinete;Copacabana;1;0;1;28;1200.0;450.0;28.0;42.86;Apartamento
4643;Apartamento;Humaitá;2;1;1;70;3300.0;800.0;158.0;47.14;Apartamento
4644;Apartamento;Botafogo;2;1;1;81;3200.0;990.0;145.0;39.51;Apartamento
4645;Quitinete;Leme;1;0;0;34;1350.0;600.0;24.0;39.71;Apartamento
4646;Apartamento;Ipanema;2;0;0;76;3800.0;1200.0;135.0;50.0;Apartamento
4647;Apartamento;Tijuca;2;1;1;85;2000.0;700.0;90.0;23.53;Apartamento
4648;Apartamento;Barra da Tijuca;3;2;2;140;4100.0;1756.0;401.0;29.29;Apartamento
4649;Apartamento;Vila Isabel;2;1;2;72;1900.0;800.0;0.0;26.39;Apartamento
4650;Apartamento;Barra da Tijuca;4;2;2;123;3950.0;1090.0;383.0;32.11;Apartamento
4651;Quitinete;Centro;0;0;0;28;800.0;303.0;20.0;28.57;Apartamento
4652;Apartamento;São Conrado;4;4;4;400;33000.0;4822.0;3022.0;82.5;Apartamento
4653;Quitinete;Copacabana;1;0;0;42;1280.0;410.0;30.0;30.48;Apartamento
4654;Apartamento;Catumbi;2;0;0;77;1400.0;297.0;14.0;18.18;Apartamento
4655;Apartamento;Lagoa;2;1;0;72;2100.0;976.0;201.0;29.17;Apartamento
4656;Apartamento;Recreio dos Bandeirantes;3;1;2;81;1800.0;1098.0;1910.0;22.22;Apartamento
4657;Apartamento;Ipanema;3;1;2;138;7500.0;1920.0;340.0;54.35;Apartamento
4658;Apartamento;Barra da Tijuca;2;1;1;75;1680.0;1200.0;160.0;22.4;Apartamento
4659;Casa de Condomínio;Barra da Tijuca;4;2;4;585;17000.0;1748.0;1210.0;29.06;Casa
4660;Apartamento;Copacabana;4;1;0;155;5000.0;1500.0;228.0;32.26;Apartamento
4661;Apartamento;São Conrado;4;3;3;246;18000.0;3700.0;1700.0;73.17;Apartamento
4662;Apartamento;Copacabana;2;1;1;60;3000.0;1603.0;1088.0;50.0;Apartamento
4663;Apartamento;Copacabana;2;0;0;90;1900.0;790.0;0.0;21.11;Apartamento
4664;Apartamento;São Conrado;2;2;1;122;4800.0;2200.0;0.0;39.34;Apartamento
4665;Apartamento;Copacabana;3;1;0;200;15000.0;1200.0;220.0;75.0;Apartamento
4666;Apartamento;Barra da Tijuca;2;1;2;90;2700.0;1000.0;277.0;30.0;Apartamento
4667;Apartamento;São Cristóvão;4;1;1;150;2500.0;700.0;68.0;16.67;Apartamento
4668;Apartamento;Campo Grande;4;2;2;170;2200.0;1100.0;0.0;12.94;Apartamento
4669;Apartamento;Barra da Tijuca;2;1;1;78;3800.0;1100.0;206.0;48.72;Apartamento
4670;Apartamento;Leblon;3;2;1;170;13000.0;2900.0;450.0;76.47;Apartamento
4671;Apartamento;Recreio dos Bandeirantes;3;1;1;70;1800.0;1045.0;0.0;25.71;Apartamento
4672;Apartamento;Rio Comprido;2;1;1;59;1500.0;618.0;15.0;25.42;Apartamento
4673;Apartamento;Tijuca;3;1;0;115;1900.0;720.0;130.0;16.52;Apartamento
4674;Apartamento;Rocha Miranda;1;0;0;45;500.0;80.0;0.0;11.11;Apartamento
4675;Apartamento;Arpoador;3;4;2;200;8000.0;2900.0;0.0;40.0;Apartamento
4676;Casa;Campo Grande;3;1;0;80;1000.0;0.0;0.0;12.5;Casa
4677;Apartamento;Recreio dos Bandeirantes;3;2;3;340;2400.0;956.0;420.0;7.06;Apartamento
4678;Apartamento;Tijuca;2;0;0;65;1800.0;360.0;202.0;27.69;Apartamento
4679;Apartamento;Barra da Tijuca;2;1;1;69;2050.0;980.0;950.0;29.71;Apartamento
4680;Apartamento;Recreio dos Bandeirantes;1;1;0;59;1400.0;478.0;0.0;23.73;Apartamento
4681;Apartamento;Méier;2;0;0;64;950.0;200.0;0.0;14.84;Apartamento
4682;Casa de Condomínio;Campo Grande;2;3;0;100;1400.0;85.0;0.0;14.0;Casa
4683;Apartamento;Leblon;3;0;1;100;4500.0;1600.0;240.0;45.0;Apartamento
4684;Apartamento;Ipanema;3;0;1;190;5000.0;2000.0;500.0;26.32;Apartamento
4685;Apartamento;Barra da Tijuca;2;1;1;70;2300.0;950.0;100.0;32.86;Apartamento
4686;Apartamento;Ipanema;2;1;1;85;5800.0;2494.0;0.0;68.24;Apartamento
4687;Apartamento;Vila Valqueire;3;1;1;113;1600.0;522.0;80.0;14.16;Apartamento
4688;Apartamento;Barra da Tijuca;4;3;2;224;4500.0;2500.0;701.0;20.09;Apartamento
4689;Casa;Glória;4;2;2;400;11000.0;0.0;0.0;27.5;Casa
4690;Apartamento;Barra da Tijuca;4;3;2;220;7500.0;2800.0;680.0;34.09;Apartamento
4691;Quitinete;Ipanema;0;0;0;30;1700.0;567.0;7670.0;56.67;Apartamento
4692;Casa;Urca;5;1;3;320;17000.0;0.0;396.0;53.12;Casa
4693;Apartamento;Ramos;2;1;0;67;900.0;470.0;0.0;13.43;Apartamento
4694;Apartamento;Copacabana;1;0;1;40;1500.0;546.0;0.0;37.5;Apartamento
4695;Apartamento;Tijuca;4;1;1;98;2700.0;1380.0;140.0;27.55;Apartamento
4696;Apartamento;Copacabana;4;1;4;240;8000.0;2500.0;500.0;33.33;Apartamento
4697;Apartamento;Tijuca;3;1;1;105;3200.0;1000.0;207.0;30.48;Apartamento
4698;Apartamento;Copacabana;3;1;0;135;4500.0;970.0;2500.0;33.33;Apartamento
4699;Apartamento;Ipanema;3;1;1;155;6000.0;1700.0;592.0;38.71;Apartamento
4700;Apartamento;Copacabana;3;1;0;150;4500.0;1700.0;189.0;30.0;Apartamento
4701;Apartamento;Flamengo;4;2;4;437;15000.0;4102.0;0.0;34.32;Apartamento
4702;Apartamento;Flamengo;4;1;1;220;4500.0;2250.0;773.0;20.45;Apartamento
4703;Casa;Campo Grande;2;1;0;100;1200.0;0.0;0.0;12.0;Casa
4704;Apartamento;Recreio dos Bandeirantes;3;2;1;161;2500.0;900.0;2100.0;15.53;Apartamento
4705;Apartamento;Barra da Tijuca;4;2;4;293;7500.0;4100.0;900.0;25.6;Apartamento
4706;Apartamento;Ipanema;3;1;1;158;6500.0;1700.0;535.0;41.14;Apartamento
4707;Apartamento;Grajaú;2;0;0;65;1200.0;480.0;26.0;18.46;Apartamento
4708;Apartamento;Barra da Tijuca;7;4;5;1147;24000.0;7067.0;5330.0;20.92;Apartamento
4709;Apartamento;Barra da Tijuca;3;2;1;150;5500.0;2700.0;300.0;36.67;Apartamento
4710;Apartamento;Freguesia (Jacarepaguá);2;1;1;60;1400.0;622.0;71.0;23.33;Apartamento
4711;Casa;Santa Teresa;3;2;1;200;4000.0;0.0;20.0;20.0;Casa
4712;Apartamento;Leme;1;0;0;65;2800.0;590.0;90.0;43.08;Apartamento
4713;Apartamento;Vila Isabel;2;0;0;60;1400.0;360.0;19.0;23.33;Apartamento
4714;Apartamento;Recreio dos Bandeirantes;2;2;1;83;1800.0;849.0;185.0;21.69;Apartamento
4715;Apartamento;Ipanema;3;2;2;180;9500.0;3000.0;541.0;52.78;Apartamento
4716;Apartamento;Recreio dos Bandeirantes;2;1;1;90;1500.0;765.0;120.0;16.67;Apartamento
4717;Apartamento;Leblon;4;3;4;395;20000.0;4800.0;1800.0;50.63;Apartamento
4718;Apartamento;Jacarepaguá;2;0;0;50;1000.0;520.0;50.0;20.0;Apartamento
4720;Apartamento;Vila Isabel;2;1;0;54;1300.0;630.0;21.0;24.07;Apartamento
4721;Apartamento;Andaraí;2;1;1;90;1700.0;900.0;0.0;18.89;Apartamento
4722;Apartamento;Ipanema;3;1;1;145;8000.0;1600.0;430.0;55.17;Apartamento
4723;Casa;Campo Grande;2;0;0;60;700.0;0.0;0.0;11.67;Casa
4724;Apartamento;Barra da Tijuca;2;1;1;80;3000.0;957.0;194.0;37.5;Apartamento
4725;Apartamento;Ipanema;1;0;0;55;3800.0;900.0;210.0;69.09;Apartamento
4726;Apartamento;Méier;2;1;0;71;1300.0;738.0;22.0;18.31;Apartamento
4727;Casa de Condomínio;Campo Grande;2;1;0;74;1100.0;300.0;0.0;14.86;Casa
4728;Apartamento;Recreio dos Bandeirantes;4;2;1;200;3400.0;750.0;3000.0;17.0;Apartamento
4729;Apartamento;Ipanema;2;0;1;75;5200.0;476.0;120.0;69.33;Apartamento
4730;Apartamento;Recreio dos Bandeirantes;3;2;2;120;3000.0;420.0;0.0;25.0;Apartamento
4731;Apartamento;Recreio dos Bandeirantes;2;2;1;95;1500.0;671.0;202.0;15.79;Apartamento
4732;Apartamento;Ipanema;4;1;1;200;13500.0;1700.0;631.0;67.5;Apartamento
4733;Apartamento;Recreio dos Bandeirantes;3;3;3;600;6500.0;1600.0;701.0;10.83;Apartamento
4734;Apartamento;Jardim Botânico;2;1;1;100;3000.0;850.0;297.0;30.0;Apartamento
4735;Apartamento;Copacabana;2;2;1;98;3300.0;1000.0;309.0;33.67;Apartamento
4736;Apartamento;Freguesia (Jacarepaguá);2;1;0;65;800.0;673.0;100.0;12.31;Apartamento
4737;Apartamento;Laranjeiras;5;2;1;367;6000.0;2010.0;0.0;16.35;Apartamento
4738;Apartamento;Recreio dos Bandeirantes;3;2;1;75;2300.0;700.0;95.0;30.67;Apartamento
4739;Apartamento;Copacabana;4;1;1;300;3500.0;2900.0;4000.0;11.67;Apartamento
4740;Apartamento;Recreio dos Bandeirantes;3;2;1;81;1700.0;9214.0;200.0;20.99;Apartamento
4741;Apartamento;Recreio dos Bandeirantes;3;1;1;90;2500.0;860.0;0.0;27.78;Apartamento
4742;Casa de Condomínio;Barra da Tijuca;6;6;6;1000;24009.0;0.0;0.0;24.01;Casa
4743;Apartamento;Vila Isabel;2;1;0;64;1500.0;725.0;62.0;23.44;Apartamento
4744;Apartamento;Leme;1;0;0;40;2300.0;870.0;23.0;57.5;Apartamento
4745;Apartamento;Flamengo;2;1;1;80;3300.0;1305.0;180.0;41.25;Apartamento
4746;Apartamento;Lagoa;2;1;1;120;3500.0;1480.0;390.0;29.17;Apartamento
4747;Apartamento;Copacabana;3;0;0;90;3000.0;1300.0;200.0;33.33;Apartamento
4748;Apartamento;Engenho de Dentro;3;1;1;67;1500.0;686.0;145.0;22.39;Apartamento
4749;Apartamento;Sampaio;1;1;0;60;1000.0;400.0;0.0;16.67;Apartamento
4750;Apartamento;Grajaú;2;0;0;77;1200.0;340.0;35.0;15.58;Apartamento
4751;Apartamento;Recreio dos Bandeirantes;2;2;1;85;2500.0;1500.0;0.0;29.41;Apartamento
4752;Apartamento;Olaria;2;1;0;58;660.0;450.0;0.0;11.38;Apartamento
4753;Apartamento;Gávea;2;1;0;61;1900.0;880.0;136.0;31.15;Apartamento
4754;Apartamento;Botafogo;2;0;1;87;3800.0;1154.0;234.0;43.68;Apartamento
4755;Apartamento;Méier;2;1;0;71;1100.0;580.0;0.0;15.49;Apartamento
4756;Apartamento;Leblon;2;2;1;94;7500.0;1211.0;0.0;79.79;Apartamento
4757;Apartamento;Del Castilho;2;1;1;52;1600.0;499.0;0.0;30.77;Apartamento
4758;Apartamento;Barra da Tijuca;4;2;1;155;5000.0;3000.0;0.0;32.26;Apartamento
4759;Apartamento;Taquara;2;0;0;68;900.0;130.0;14.0;13.24;Apartamento
4760;Casa de Condomínio;São Conrado;3;3;1;400;7000.0;0.0;3000.0;17.5;Casa
4761;Apartamento;Ipanema;4;2;2;380;25000.0;7950.0;0.0;65.79;Apartamento
4762;Apartamento;Campo Grande;2;0;0;60;650.0;330.0;0.0;10.83;Apartamento
4763;Apartamento;Copacabana;2;0;0;90;3000.0;800.0;1780.0;33.33;Apartamento
4764;Apartamento;Lins de Vasconcelos;2;1;0;80;550.0;781.0;0.0;6.88;Apartamento
4765;Apartamento;Barra da Tijuca;3;1;1;92;2450.0;1200.0;0.0;26.63;Apartamento
4766;Apartamento;Barra da Tijuca;4;3;4;300;10000.0;4400.0;0.0;33.33;Apartamento
4767;Apartamento;Copacabana;1;0;1;36;1600.0;722.0;68.0;44.44;Apartamento
4768;Apartamento;Leblon;3;1;1;170;7500.0;700.0;500.0;44.12;Apartamento
4769;Apartamento;Ipanema;2;0;0;70;3100.0;1085.0;145.0;44.29;Apartamento
4770;Apartamento;Barra da Tijuca;1;1;1;45;2375.0;1365.0;260.0;52.78;Apartamento
4771;Apartamento;Barra da Tijuca;2;2;1;70;2500.0;900.0;90.0;35.71;Apartamento
4772;Apartamento;Botafogo;1;1;0;45;1800.0;500.0;50.0;40.0;Apartamento
4773;Apartamento;Barra da Tijuca;2;2;1;100;5000.0;2850.0;587.0;50.0;Apartamento
4774;Apartamento;Recreio dos Bandeirantes;3;2;1;78;2000.0;944.0;150.0;25.64;Apartamento
4775;Apartamento;Copacabana;3;2;1;105;4500.0;1400.0;0.0;42.86;Apartamento
4776;Apartamento;Recreio dos Bandeirantes;3;1;1;81;2600.0;600.0;145.0;32.1;Apartamento
4777;Apartamento;Barra da Tijuca;2;1;0;51;1600.0;480.0;39.0;31.37;Apartamento
4778;Apartamento;Laranjeiras;3;1;1;130;2700.0;1223.0;233.0;20.77;Apartamento
4779;Apartamento;Freguesia (Jacarepaguá);2;1;0;86;1500.0;660.0;85.0;17.44;Apartamento
4780;Apartamento;Leme;4;3;1;185;5500.0;1410.0;492.0;29.73;Apartamento
4781;Apartamento;Ipanema;3;1;1;140;6500.0;2200.0;399.0;46.43;Apartamento
4782;Apartamento;São Conrado;2;2;1;100;8500.0;1600.0;840.0;85.0;Apartamento
4783;Apartamento;Jacarepaguá;3;1;1;78;1800.0;830.0;101.0;23.08;Apartamento
4784;Apartamento;Cachambi;2;1;0;81;1200.0;650.0;0.0;14.81;Apartamento
4785;Quitinete;Flamengo;0;0;0;32;1200.0;315.0;53.0;37.5;Apartamento
4786;Apartamento;Barra da Tijuca;4;3;2;174;4600.0;1525.0;624.0;26.44;Apartamento
4787;Apartamento;Cachambi;2;1;1;68;999.0;451.0;50.0;14.69;Apartamento
4788;Casa;Vargem Grande;5;3;2;759;8000.0;700.0;400.0;10.54;Casa
4789;Apartamento;Barra da Tijuca;2;1;1;93;2400.0;1404.0;0.0;25.81;Apartamento
4790;Apartamento;Freguesia (Jacarepaguá);2;0;0;46;1200.0;465.0;14.0;26.09;Apartamento
4791;Apartamento;Ipanema;3;2;1;140;6000.0;1050.0;713.0;42.86;Apartamento
4792;Apartamento;Copacabana;2;0;0;100;4000.0;817.0;230.0;40.0;Apartamento
4793;Apartamento;Vila Isabel;3;1;0;100;1800.0;155.0;96.0;18.0;Apartamento
4794;Apartamento;Tijuca;2;1;0;64;1700.0;939.0;23.0;26.56;Apartamento
4795;Apartamento;Tijuca;3;0;0;100;2200.0;1040.0;0.0;22.0;Apartamento
4796;Apartamento;Méier;3;0;1;104;2100.0;900.0;182.0;20.19;Apartamento
4797;Apartamento;Barra da Tijuca;2;1;2;90;3000.0;1200.0;380.0;33.33;Apartamento
4798;Apartamento;Botafogo;2;1;0;79;4315.0;1110.0;188.0;54.62;Apartamento
4799;Apartamento;Copacabana;4;0;0;145;3500.0;1000.0;186.0;24.14;Apartamento
4800;Apartamento;Anil;3;1;1;123;1200.0;690.0;0.0;9.76;Apartamento
4801;Apartamento;Copacabana;2;2;1;280;20000.0;3653.0;1224.0;71.43;Apartamento
4802;Apartamento;Copacabana;3;0;1;100;2700.0;1200.0;150.0;27.0;Apartamento
4803;Apartamento;Botafogo;2;1;0;60;2200.0;880.0;0.0;36.67;Apartamento
4804;Apartamento;Recreio dos Bandeirantes;2;1;1;78;1300.0;888.0;0.0;16.67;Apartamento
4805;Apartamento;Leblon;3;3;1;140;9980.0;2150.0;0.0;71.29;Apartamento
4806;Apartamento;Praça Seca;3;1;2;136;1500.0;594.0;0.0;11.03;Apartamento
4807;Apartamento;Leblon;3;2;1;170;9400.0;2700.0;790.0;55.29;Apartamento
4808;Apartamento;Cosme Velho;4;3;2;190;6000.0;1900.0;480.0;31.58;Apartamento
4809;Apartamento;Recreio dos Bandeirantes;3;2;1;93;2200.0;1103.0;159.0;23.66;Apartamento
4810;Apartamento;Tijuca;2;1;0;75;1800.0;350.0;64.0;24.0;Apartamento
4811;Apartamento;Moneró;1;0;0;50;1100.0;360.0;49.0;22.0;Apartamento
4812;Apartamento;Botafogo;3;1;1;108;3500.0;1113.0;205.0;32.41;Apartamento
4813;Apartamento;Ipanema;3;2;1;205;10000.0;2700.0;0.0;48.78;Apartamento
4814;Apartamento;Flamengo;2;1;1;69;2700.0;920.0;75.0;39.13;Apartamento
4815;Apartamento;Lagoa;1;1;0;45;2300.0;1565.0;206.0;51.11;Apartamento
4816;Apartamento;Ipanema;2;0;0;85;3550.0;720.0;0.0;41.76;Apartamento
4817;Apartamento;Grajaú;2;1;0;54;1600.0;660.0;0.0;29.63;Apartamento
4818;Apartamento;Botafogo;3;2;1;95;5000.0;1130.0;261.0;52.63;Apartamento
4819;Apartamento;Freguesia (Jacarepaguá);6;2;4;204;3000.0;1063.0;0.0;14.71;Apartamento
4820;Apartamento;Copacabana;3;2;1;156;5000.0;1766.0;320.0;32.05;Apartamento
4821;Apartamento;Tijuca;2;0;0;64;1000.0;470.0;70.0;15.62;Apartamento
4822;Apartamento;Leblon;1;1;1;120;5000.0;3000.0;550.0;41.67;Apartamento
4823;Apartamento;Lagoa;3;1;1;106;3350.0;1618.0;360.0;31.6;Apartamento
4824;Apartamento;Leme;3;1;1;120;4500.0;1100.0;170.0;37.5;Apartamento
4825;Apartamento;Península;3;3;3;127;7200.0;1730.0;345.0;56.69;Apartamento
4826;Apartamento;Barra da Tijuca;4;3;4;266;15000.0;3700.0;692.0;56.39;Apartamento
4827;Quitinete;Ipanema;1;0;0;37;1800.0;400.0;70.0;48.65;Apartamento
4828;Apartamento;Flamengo;3;1;0;110;3800.0;800.0;200.0;34.55;Apartamento
4829;Apartamento;Botafogo;3;1;0;149;4200.0;1600.0;103.0;28.19;Apartamento
4830;Apartamento;Ipanema;4;4;3;264;22000.0;3500.0;13225.0;83.33;Apartamento
4831;Apartamento;Barra da Tijuca;2;1;1;95;2971.0;1800.0;0.0;31.27;Apartamento
4832;Apartamento;Leblon;2;1;2;73;6000.0;1450.0;0.0;82.19;Apartamento
4833;Apartamento;Península;4;3;1;267;10000.0;2240.0;500.0;37.45;Apartamento
4834;Apartamento;Ipanema;3;2;1;180;7800.0;2200.0;387.0;43.33;Apartamento
4835;Apartamento;Recreio dos Bandeirantes;2;1;1;70;1750.0;790.0;139.0;25.0;Apartamento
4836;Apartamento;Copacabana;1;1;0;40;6600.0;650.0;0.0;165.0;Apartamento
4837;Apartamento;Copacabana;3;1;1;118;4000.0;1170.0;244.0;33.9;Apartamento
4838;Apartamento;Recreio dos Bandeirantes;3;1;1;82;2300.0;806.0;0.0;28.05;Apartamento
4839;Apartamento;Ipanema;3;1;0;110;7000.0;1100.0;420.0;63.64;Apartamento
4840;Apartamento;Barra da Tijuca;3;2;1;110;2500.0;1457.0;261.0;22.73;Apartamento
4841;Apartamento;Maracanã;2;0;0;60;1700.0;200.0;46.0;28.33;Apartamento
4842;Apartamento;Lagoa;4;2;4;240;9000.0;4100.0;1079.0;37.5;Apartamento
4843;Casa;Gávea;4;3;2;400;7000.0;1.0;0.0;17.5;Casa
4844;Apartamento;Copacabana;3;0;0;110;2500.0;1400.0;0.0;22.73;Apartamento
4845;Apartamento;Copacabana;2;0;0;67;2500.0;535.0;144.0;37.31;Apartamento
4846;Quitinete;Copacabana;1;0;0;30;1300.0;435.0;0.0;43.33;Apartamento
4847;Apartamento;Barra da Tijuca;2;1;1;70;2000.0;800.0;175.0;28.57;Apartamento
4848;Apartamento;Jacarepaguá;2;1;0;50;1200.0;447.0;135.0;24.0;Apartamento
4850;Apartamento;Barra da Tijuca;1;1;0;56;1900.0;994.0;0.0;33.93;Apartamento
4851;Apartamento;Copacabana;1;0;1;32;1200.0;564.0;24.0;37.5;Apartamento
4852;Apartamento;Jardim Botânico;3;2;1;150;5550.0;1900.0;400.0;37.0;Apartamento
4853;Apartamento;Vila Isabel;2;1;0;70;1600.0;750.0;60.0;22.86;Apartamento
4854;Apartamento;Botafogo;1;1;0;50;1600.0;1080.0;160.0;32.0;Apartamento
4855;Apartamento;Barra da Tijuca;4;2;2;146;4900.0;1800.0;0.0;33.56;Apartamento
4856;Apartamento;Leblon;2;1;1;93;4200.0;1128.0;250.0;45.16;Apartamento
4857;Apartamento;Recreio dos Bandeirantes;2;1;1;80;2300.0;900.0;0.0;28.75;Apartamento
4858;Apartamento;Barra da Tijuca;4;2;2;126;4500.0;1450.0;256.0;35.71;Apartamento
4859;Apartamento;Jardim Botânico;2;0;0;68;2900.0;330.0;81.0;42.65;Apartamento
4860;Apartamento;Recreio dos Bandeirantes;2;1;1;65;1600.0;550.0;0.0;24.62;Apartamento
4861;Quitinete;Copacabana;1;0;0;35;1800.0;350.0;57.0;51.43;Apartamento
4862;Apartamento;Ipanema;2;0;0;90;3600.0;1200.0;140.0;40.0;Apartamento
4863;Apartamento;Barra da Tijuca;4;2;4;160;3550.0;1800.0;4162.0;22.19;Apartamento
4864;Apartamento;Recreio dos Bandeirantes;2;2;1;95;2300.0;400.0;180.0;24.21;Apartamento
4865;Casa;Campo Grande;2;1;0;90;1300.0;0.0;0.0;14.44;Casa
4866;Apartamento;Recreio dos Bandeirantes;3;2;1;110;2200.0;695.0;0.0;20.0;Apartamento
4867;Apartamento;Copacabana;3;0;0;136;3900.0;882.0;320.0;28.68;Apartamento
4868;Apartamento;Copacabana;2;1;1;93;3200.0;800.0;200.0;34.41;Apartamento
4869;Apartamento;Centro;2;0;0;50;1000.0;450.0;50.0;20.0;Apartamento
4870;Apartamento;Barra da Tijuca;3;1;1;124;4000.0;1300.0;352.0;32.26;Apartamento
4871;Apartamento;Barra da Tijuca;2;1;0;70;3500.0;800.0;0.0;50.0;Apartamento
4872;Casa de Condomínio;Barra da Tijuca;4;3;4;500;10000.0;1050.0;1300.0;20.0;Casa
4873;Apartamento;Barra da Tijuca;1;0;1;25;1625.0;735.0;140.0;65.0;Apartamento
4874;Apartamento;Recreio dos Bandeirantes;2;2;1;70;2500.0;600.0;0.0;35.71;Apartamento
4875;Apartamento;Barra da Tijuca;2;2;1;126;3999.0;1700.0;400.0;31.74;Apartamento
4876;Apartamento;Flamengo;3;1;1;140;4000.0;634.0;0.0;28.57;Apartamento
4877;Apartamento;Leblon;2;1;0;108;4500.0;1031.0;300.0;41.67;Apartamento
4878;Casa de Condomínio;Barra da Tijuca;5;4;5;1200;45000.0;2100.0;25000.0;37.5;Casa
4879;Casa de Condomínio;São Francisco Xavier;2;1;0;70;1100.0;0.0;0.0;15.71;Casa
4880;Apartamento;Leme;1;0;0;65;3000.0;590.0;90.0;46.15;Apartamento
4882;Apartamento;Recreio dos Bandeirantes;3;2;1;100;2000.0;1000.0;200.0;20.0;Apartamento
4883;Apartamento;Barra da Tijuca;2;1;1;75;2000.0;998.0;208.0;26.67;Apartamento
4884;Apartamento;Copacabana;3;1;1;150;3300.0;1016.0;351.0;22.0;Apartamento
4885;Casa;Vaz Lobo;2;1;0;98;990.0;0.0;0.0;10.1;Casa
4886;Apartamento;Copacabana;3;0;1;130;3000.0;800.0;365.0;23.08;Apartamento
4887;Casa de Condomínio;Campo Grande;2;1;0;70;900.0;200.0;0.0;12.86;Casa
4888;Apartamento;Barra da Tijuca;2;1;1;80;4000.0;1030.0;150.0;50.0;Apartamento
4889;Apartamento;Barra da Tijuca;2;1;1;70;2300.0;980.0;70.0;32.86;Apartamento
4890;Apartamento;Estácio;2;0;0;72;1100.0;425.0;13.0;15.28;Apartamento
4891;Apartamento;Pilares;3;0;0;65;1200.0;180.0;16.0;18.46;Apartamento
4892;Apartamento;Ipanema;3;3;3;169;8500.0;2760.0;885.0;50.3;Apartamento
4894;Apartamento;Botafogo;1;0;0;40;2000.0;400.0;25.0;50.0;Apartamento
4895;Apartamento;Copacabana;1;0;0;51;1650.0;730.0;66.0;32.35;Apartamento
4896;Apartamento;Recreio dos Bandeirantes;2;3;1;83;1800.0;616.0;186.0;21.69;Apartamento
4897;Apartamento;Madureira;2;2;0;60;1500.0;455.0;0.0;25.0;Apartamento
4899;Apartamento;Botafogo;3;1;3;108;6000.0;1380.0;364.0;55.56;Apartamento
4900;Apartamento;Leme;1;0;0;50;1900.0;470.0;0.0;38.0;Apartamento
4901;Apartamento;Barra da Tijuca;1;1;0;68;1700.0;1355.0;299.0;25.0;Apartamento
4902;Apartamento;Barra da Tijuca;2;1;1;104;4200.0;2600.0;540.0;40.38;Apartamento
4903;Apartamento;Humaitá;3;2;1;105;5000.0;1550.0;415.0;47.62;Apartamento
4904;Apartamento;Barra da Tijuca;3;3;3;160;6400.0;1300.0;300.0;40.0;Apartamento
4905;Apartamento;Engenho de Dentro;2;1;0;70;1000.0;550.0;0.0;14.29;Apartamento
4906;Apartamento;Barra da Tijuca;3;3;3;180;6600.0;1800.0;300.0;36.67;Apartamento
4907;Apartamento;Barra da Tijuca;4;3;4;231;12000.0;5600.0;11000.0;51.95;Apartamento
4908;Apartamento;Vila Isabel;2;1;0;69;2200.0;518.0;101.0;31.88;Apartamento
4909;Apartamento;Copacabana;2;1;1;81;3500.0;1050.0;230.0;43.21;Apartamento
4910;Apartamento;Curicica;2;1;1;60;1200.0;680.0;80.0;20.0;Apartamento
4911;Casa;Laranjeiras;3;2;1;300;7000.0;290.0;0.0;23.33;Casa
4913;Apartamento;Barra da Tijuca;4;3;2;245;7000.0;3500.0;700.0;28.57;Apartamento
4914;Apartamento;Recreio dos Bandeirantes;2;1;1;90;2300.0;700.0;120.0;25.56;Apartamento
4915;Apartamento;Botafogo;1;0;0;35;1000.0;293.0;86.0;28.57;Apartamento
4916;Apartamento;Praça da Bandeira;3;0;0;68;1600.0;550.0;48.0;23.53;Apartamento
4917;Apartamento;Lagoa;2;1;1;110;6900.0;1100.0;0.0;62.73;Apartamento
4918;Apartamento;Ipanema;2;1;0;70;3700.0;850.0;0.0;52.86;Apartamento
